pQBR57.dPFLU4242.c.logFC,pQBR57.dPFLU4242.c.logCPM,pQBR57.dPFLU4242.c.F,pQBR57.dPFLU4242.c.PValue,pQBR57.dPFLU4242.c.FDR,pQBR57.PQBR57_0059_V100A.c.logFC,pQBR57.PQBR57_0059_V100A.c.logCPM,pQBR57.PQBR57_0059_V100A.c.F,pQBR57.PQBR57_0059_V100A.c.PValue,pQBR57.PQBR57_0059_V100A.c.FDR,pQBR57.dgacS.c.logFC,pQBR57.dgacS.c.logCPM,pQBR57.dgacS.c.F,pQBR57.dgacS.c.PValue,pQBR57.dgacS.c.FDR,pQBR103.dPFLU4242.c.logFC,pQBR103.dPFLU4242.c.logCPM,pQBR103.dPFLU4242.c.F,pQBR103.dPFLU4242.c.PValue,pQBR103.dPFLU4242.c.FDR,pQBR103.dgacS.c.logFC,pQBR103.dgacS.c.logCPM,pQBR103.dgacS.c.F,pQBR103.dgacS.c.PValue,pQBR103.dgacS.c.FDR
PFLU_1894,0.0414830230735053,5.54946557432831,0.0732435797710913,0.788886949358722,0.9048938992425,0.147867630115064,5.54946557432831,0.924570453507033,0.345460477387496,0.786436590363437,0.126646204279487,5.54946557432831,0.687462671766855,0.41485335573891,0.687591864361486,-0.461194214347847,5.54946557432831,9.06070320169397,0.00588213213337057,0.0586712023279624,-0.46790080663294,5.54946557432831,9.35943720580551,0.00522331576983982,0.0232151747687447
PFLU_1895,0.211541935836907,7.93490917789856,1.99973149779168,0.16962573035831,0.414148393897216,0.107521855571278,7.93490917789856,0.516048957073539,0.479173626151633,0.857636642408819,0.0450846289324596,7.93490917789856,0.090978581062663,0.765424492529885,0.898627595898411,-0.331397562346011,7.93490917789856,4.90469545354534,0.0360980014508752,0.18729615025921,-0.456609939841106,7.93490917789856,9.29787285229619,0.00535218908964841,0.02368072242595
PFLU_1896,0.297726431669242,8.85897130130972,2.55042872943372,0.122793302147657,0.338227201285103,0.17921425294751,8.85897130130972,0.924252720298204,0.345541896588909,0.786436590363437,0.154620113788891,8.85897130130972,0.689004222167423,0.414337703987481,0.687591864361486,-0.263407694843671,8.85897130130972,1.99753913745444,0.169851104245479,0.451377776580157,-0.33868992072083,8.85897130130972,3.30088550453864,0.0812169091637512,0.178865511617551
PFLU_1897,-0.0598720844783323,7.43786999823176,0.162836777557693,0.68997915187254,0.853727078172728,-0.0169916393734115,7.43786999823176,0.0130897842725502,0.909823649304975,0.985768971002832,0.130253925529687,7.43786999823176,0.772251440959912,0.387866344555599,0.667598037977259,0.097333312084094,7.43786999823176,0.430428144153862,0.517755282389918,0.773842390764585,0.057412591011336,7.43786999823176,0.149903340406063,0.701894906479652,0.809847003185477
PFLU_1898,0.684277650725256,8.21472249141152,14.1139506921098,0.000919253688809731,0.0211464256773457,0.449116891160408,8.21472249141152,6.10086930061674,0.0206657975515411,0.414752447967249,0.157195084167605,8.21472249141152,0.751082516878609,0.394352463751017,0.674496255586251,-0.396274542456954,8.21472249141152,4.76582199152374,0.0386024313804343,0.194465114114096,-0.586849595442252,8.21472249141152,10.4147148873928,0.00346811228893454,0.0169210549043376
PFLU_1899,-0.0299707556597076,5.60745345337567,0.0261370602794415,0.872861862332606,0.946470909091644,0.0457649622843454,5.60745345337567,0.0605229867672956,0.807674176883123,0.962168483271445,0.173532312106727,5.60745345337567,0.882528772375939,0.356473383434852,0.64024164642624,0.103149079619285,5.60745345337567,0.308753323557038,0.583371184085047,0.814694793213901,0.231520886451022,5.60745345337567,1.5626239020868,0.222824276785932,0.372470101048071
PFLU_1900,0.220448746832808,6.40586349255922,2.15057385843443,0.154948437949061,0.391186999933233,0.199431270905765,6.40586349255922,1.7524900260714,0.1975083293545,0.695492262707333,0.233957135716178,6.40586349255922,2.43007839421216,0.131562011251469,0.37088967938549,-0.313808789598006,6.40586349255922,4.36656753651847,0.0469547063393415,0.21824488210922,-0.259374813373019,6.40586349255922,2.99197074972873,0.0959730822949763,0.202793498972054
PFLU_1901,0.250267453092423,4.731141772857,2.65055986702537,0.116016822943034,0.328630625450471,0.154104437410256,4.731141772857,0.991747409943762,0.32883074469364,0.774131226881424,0.13787274480043,4.731141772857,0.811838311254559,0.376151590106656,0.65692666492826,-0.212503355146164,4.731141772857,1.90600219041152,0.179593266050914,0.463870501655189,-0.180340617332007,4.731141772857,1.38231436974106,0.250751707069355,0.403231760355921
PFLU_1902,0.168910082990823,5.78461284906956,1.29534284854954,0.265825266265338,0.525493451841751,0.185383012798517,5.78461284906956,1.55030454380518,0.224603035366143,0.718762999456238,0.256682594488393,5.78461284906956,3.00749493275359,0.0951616722881946,0.305646921240574,-0.144512402813657,5.78461284906956,0.952240196471527,0.338471992352238,0.639685995815896,-0.34298824693724,5.78461284906956,5.35637544008021,0.0291242024901855,0.0842812916288465
PFLU_1903,0.189042838876512,6.77532697455493,1.49638543604214,0.232601986011216,0.489131789119287,0.204048134272878,6.77532697455493,1.73753561582055,0.199368373588483,0.696359746960392,0.208643282945887,6.77532697455493,1.82712319751703,0.188538033870078,0.452998972444263,0.0374910684809004,6.77532697455493,0.0589506234007422,0.810137658507768,0.927795823118098,-0.167494071992908,6.77532697455493,1.17589783123857,0.288510803363635,0.444774900787551
PFLU_1903A,0.0819292838709971,3.89355137058708,0.253495007333981,0.619020037068629,0.808473940629221,0.285221099844916,3.89355137058708,3.0404449394495,0.0934655357357791,0.588110501248553,0.100074869953313,3.89355137058708,0.383917100543711,0.541104945119843,0.773686681348554,-0.224292150821418,3.89355137058708,1.92908655095584,0.177073879173748,0.461354302294067,-0.422096591026754,3.89355137058708,6.81977361596779,0.0150078512585961,0.0514143316241258
PFLU_1905,-0.0524852759530988,3.18372045576955,0.0773323980371881,0.783226086745218,0.902835847578868,-0.0368007152582756,3.18372045576955,0.0371394574022731,0.848733988405087,0.972594151481615,-0.0495454807013682,3.18372045576955,0.0706263806615773,0.792600129001568,0.911267993989759,0.0377325895014981,3.18372045576955,0.0401480858620566,0.842807811318825,0.940018030465258,0.06345906727637,3.18372045576955,0.114866046721829,0.737493094402864,0.832445463049332
PFLU_1906,-0.198603032226013,3.1762560813616,1.55639202273844,0.223721860237737,0.480885889697165,-0.0708942723698298,3.1762560813616,0.194308450524533,0.663132347507531,0.924997646028083,-0.0409471238802773,3.1762560813616,0.0682260931773119,0.79607104216171,0.913318209096106,-0.0367932192620425,3.1762560813616,0.053096409936276,0.819630184718074,0.929622681197343,0.0981274954206028,3.1762560813616,0.38512963189599,0.540471596353538,0.679222627171571
PFLU_1907,-0.00537587403742945,2.84157644562254,0.000518505938942101,0.982013425265047,0.994339247143373,0.0427652326527171,2.84157644562254,0.0321084317371054,0.85923013848006,0.975140929949715,0.134317850536056,2.84157644562254,0.336256477287056,0.567173254436538,0.789760883283808,0.0127541841938851,2.84157644562254,0.00291856318116153,0.957344449805268,0.982138549313797,0.129033299090413,2.84157644562254,0.307798934233133,0.5839501454278,0.716881885850388
PFLU_1908,0.0786392372040436,4.08401127676705,0.154043952005248,0.698017343459902,0.85935337001381,0.0536829362023932,4.08401127676705,0.0704537598124949,0.792847614550342,0.960085623630432,0.163460281057913,4.08401127676705,0.674849959464535,0.419109485104134,0.690183092111749,0.104191513943039,4.08401127676705,0.270457787670673,0.607586892880078,0.827330297689687,0.236033805084876,4.08401127676705,1.40488138514501,0.247021405731173,0.400195064195565
PFLU_1909,0.218004982458956,6.63849802149124,1.26275864771277,0.271774631602605,0.532251681246338,0.191514019643857,6.63849802149124,0.970480026698587,0.333972708227028,0.777619326122895,0.366287687095074,6.63849802149124,3.57103943550313,0.0704121861098187,0.253303215638804,-0.254019591080986,6.63849802149124,1.71830591405604,0.201792055244017,0.492219978222942,-0.262596081743936,6.63849802149124,1.83952905394106,0.187095767406411,0.329094078332244
PFLU_1910,0.095817177280336,4.06321554441743,0.168155664919671,0.685239182781675,0.852173520064008,0.237973911044353,4.06321554441743,1.01877015631813,0.322453575675995,0.773368096046829,0.28833408714991,4.06321554441743,1.54725518516731,0.225046076326916,0.502196416630999,-0.325479108761689,4.06321554441743,1.9721834125737,0.172484151569422,0.455497385018981,-0.122043085044925,4.06321554441743,0.282136220455573,0.599979116361824,0.729563703542181
PFLU_1911,-0.0648817880832305,7.60129817777729,0.100736019550469,0.753576348712668,0.887331568068316,0.262450707676644,7.60129817777729,1.64545633227706,0.211311269944776,0.705449018540129,0.16777295567909,7.60129817777729,0.674691709506684,0.419163311031532,0.690183092111749,0.0629489781996971,7.60129817777729,0.0949331319333054,0.760542307375503,0.906180545589383,-0.0484055573556274,7.60129817777729,0.056139080918743,0.814631073748867,0.888071527824339
PFLU_1912,-0.114319684821923,8.10514156924931,0.21577736758739,0.646285113661971,0.826666601727921,-0.0101274000211814,8.10514156924931,0.00169177808434695,0.967517084629558,0.995691873435618,-0.261576355889013,8.10514156924931,1.12901598651754,0.29811348717862,0.581706536114941,0.115206472863994,8.10514156924931,0.219071732744059,0.643791569375792,0.849854447744964,-0.155587020340159,8.10514156924931,0.399385806177422,0.533127602306666,0.672703387978059
PFLU_1913,-0.018978294723877,7.35258894158642,0.00413302492582866,0.949250279921636,0.981586461537931,0.0140559718779356,7.35258894158642,0.0022612933094004,0.962449225509463,0.995006297272968,-0.0961205045629943,7.35258894158642,0.106112517556391,0.747317386720719,0.889081230383498,0.204366549145264,7.35258894158642,0.478456033030456,0.495478762611572,0.75788946312196,0.0621580723852034,7.35258894158642,0.0443076926641113,0.834983581851619,0.901910915906857
PFLU_1914,0.334491677353802,7.43994046586742,2.95319559140252,0.0980348913917067,0.302300375293665,0.202503148985437,7.43994046586742,1.08048113385994,0.308511198720885,0.767164214428011,-0.053073697555356,7.43994046586742,0.0745061111158007,0.787121230123488,0.909071763913948,-0.568865330803836,7.43994046586742,8.53683951239768,0.007267856961425,0.0677221671611263,-1.04072263598341,7.43994046586742,28.1380658505668,1.68357460740828e-05,0.000203167435717773
PFLU_1915,-0.074094625635619,2.98613976889162,0.161337141503004,0.691331881413743,0.854587206054898,-0.280112651908847,2.98613976889162,2.2020782524027,0.15028903274811,0.654613166101391,0.0249610024722381,2.98613976889162,0.0189287208978318,0.891670012283512,0.95397302641323,-0.0741545561103989,2.98613976889162,0.161079806320477,0.691564744262545,0.872679004348603,0.128496384700094,2.98613976889162,0.497735618406355,0.487000656332609,0.633240641453463
PFLU_1916,-0.532890324719342,4.56596071691029,3.31861860311494,0.0804522306744001,0.271043012838411,-0.195402274895578,4.56596071691029,0.445980980606434,0.51035105510167,0.872799070333527,-0.432962249902385,4.56596071691029,2.21895553536989,0.148798719667546,0.397487692887707,0.0270219198599272,4.56596071691029,0.00854640851705679,0.927077825238699,0.971625077919683,0.052183898393028,4.56596071691029,0.0320530441259393,0.859350262998894,0.916962076245785
PFLU_1917,0.69489356561377,0.0207421590485438,2.27531247821424,0.143948146107959,0.374286600996054,0.302681951535432,0.0207421590485438,0.360785094141295,0.553462265781329,0.890729144887144,0.337538266962039,0.0207421590485438,0.540981697636765,0.468851638372346,0.727689881549639,0.0361775277894625,0.0207421590485438,0.0070822469253018,0.933600717407694,0.974164659417033,-0.565790463953118,0.0207421590485438,1.64043562622464,0.211987652765737,0.359770241501384
PFLU_1918,0.48638880527458,2.90200537101243,8.75089463461864,0.00666263549962363,0.0660543105341474,0.120995321870286,2.90200537101243,0.512026309538398,0.480874594570335,0.857882607520358,0.181536576951,2.90200537101243,1.23352383660969,0.277261404400851,0.562248484361249,0.0712189030569947,2.90200537101243,0.190242839241798,0.666447469270178,0.859440839423303,0.0754917535848881,2.90200537101243,0.217546289039401,0.64494332179317,0.762511789206983
PFLU_1919,0.138960512438578,5.41254052722695,0.384143944092881,0.540986350682619,0.752716872088471,0.0926700392471136,5.41254052722695,0.168930583429008,0.684555978834118,0.931912810113726,0.27123134124725,5.41254052722695,1.47225709308355,0.236297956532266,0.517308054281976,0.0259009701436481,5.41254052722695,0.0133834737839615,0.908822269203379,0.964855659516621,0.132064608960338,5.41254052722695,0.349890335968609,0.559471499407115,0.695971199832806
PFLU_1920,0.0764508056202106,2.76298675595278,0.120473785747871,0.731417895498096,0.875380812236099,-0.0319411776778688,2.76298675595278,0.0201066430430216,0.888372945983244,0.979461874604845,0.101797243276609,2.76298675595278,0.219446558140946,0.643509318362748,0.833617768552183,-0.0715429844406412,2.76298675595278,0.105494690694286,0.748027547381658,0.899190493270174,-0.0448944750581149,2.76298675595278,0.0423452046508958,0.838624951505073,0.904311083539186
PFLU_1922,-0.0755147754698952,2.57141691175722,0.165963862487437,0.68718163507205,0.852678602810641,0.0231934792412114,2.57141691175722,0.0152006736819217,0.902859729415748,0.983155017304835,0.0420212195269632,2.57141691175722,0.0532337018005863,0.819401403702974,0.923355313127978,0.161471819593084,2.57141691175722,0.761627780055315,0.391101486678994,0.68411688784346,0.108151336771104,2.57141691175722,0.345253099113128,0.562067921101483,0.698168738107283
PFLU_1923,-0.31273507633988,2.11442744288234,1.73297767580461,0.199939585460743,0.452863161068583,0.087183903945146,2.11442744288234,0.134380757240965,0.717008101016721,0.940015710909156,0.0260283871272325,2.11442744288234,0.012843649498129,0.910671689210292,0.962086022610442,0.299440768107608,2.11442744288234,1.65835530496311,0.209585807364073,0.501320397874503,0.0776651689539093,2.11442744288234,0.11117068440714,0.741587734263499,0.833914486743889
PFLU_1924,-0.195525885287279,4.28091147074981,0.501193292001779,0.485506353204461,0.713028923957898,-0.0984812944450209,4.28091147074981,0.125455594930053,0.726152836813954,0.941711970050071,-0.112795521680088,4.28091147074981,0.168896162575903,0.684586286751609,0.856678419609058,0.308605854175699,4.28091147074981,1.24727470310952,0.274662743094327,0.575618823516901,-0.019543536873611,4.28091147074981,0.0049959396190533,0.944211674470786,0.967878598948383
PFLU_1925,-0.417071531700089,7.35482702571488,5.27736799683146,0.0302273073235017,0.156147905989563,-0.0846587506226341,7.35482702571488,0.218010294705892,0.644592462588545,0.916064163956587,0.216994455797383,7.35482702571488,1.4378658868221,0.241695839993833,0.522701607209347,0.547682371269648,7.35482702571488,9.0837298174591,0.00582824740964299,0.0586712023279624,0.598030413980579,7.35482702571488,10.8273820368201,0.00296690312476356,0.0150340925169613
PFLU_1926,0.0390955891779748,6.90959415130799,0.0799042798351675,0.779747841933031,0.901816956827084,0.0904407436821447,6.90959415130799,0.426415392000418,0.51969690512778,0.876589140512183,0.0280192439610007,6.90959415130799,0.0411315858388917,0.840921046362275,0.931489257069892,-0.0595709962243142,6.90959415130799,0.185726255252088,0.67018038731996,0.860783489842366,-0.267862769976624,6.90959415130799,3.74966686506501,0.064167648281991,0.150972145718196
PFLU_1927,0.676119982406888,5.05121864257038,34.816730811429,3.66738112679702e-06,0.000599922429325213,0.313930227235107,5.05121864257038,7.4167017624948,0.0115954919735537,0.36322261825669,0.432573808228703,5.05121864257038,14.376418533157,0.000841294890705064,0.0102926209179175,-0.289970113963003,5.05121864257038,6.44704772147427,0.0176920401399855,0.119833044657197,0.0448488216856831,5.05121864257038,0.156314559658785,0.695916583872591,0.805514481120682
PFLU_1928,0.463594496825105,1.59625726209676,2.99528831789771,0.0957990127468822,0.297413788397418,0.0149128144513809,1.59625726209676,0.00278291168392646,0.958346555951161,0.995006297272968,0.240229118300653,1.59625726209676,0.825585808750924,0.372204038096634,0.653142377354847,-0.348826895136602,1.59625726209676,1.73153503697592,0.200120800992901,0.48982186078437,-0.300009487553471,1.59625726209676,1.32320633168609,0.260871545425463,0.414536570699015
PFLU_1929,0.439059548755736,1.06014865646445,2.49419055232797,0.126802413237565,0.345392882310834,-0.231169939086975,1.06014865646445,0.577370036023202,0.454431298582715,0.845543733761014,0.20049804001388,1.06014865646445,0.537537800958073,0.470255273600139,0.728070565908219,-0.544855585718579,1.06014865646445,3.87154910784645,0.0602673254635364,0.252428363908084,-0.383873711644249,1.06014865646445,2.02704133900293,0.166848327216999,0.303262283636083
PFLU_1930,0.309534854135062,0.823139716054197,0.856803648207657,0.363459488226458,0.61294757335785,-0.11543180261442,0.823139716054197,0.102759950243937,0.751199015424081,0.949299495547219,0.398938883602839,0.823139716054197,1.54590916772993,0.225241988621249,0.502443208708535,-0.644718930432688,0.823139716054197,3.46559728695226,0.0744214794172818,0.281663298385843,-0.0972099189879919,0.823139716054197,0.0905122555980933,0.766007808283292,0.851939562413655
PFLU_1931,0.22849496220739,0.18761246919342,0.432145131086398,0.516928473891781,0.7365574117466,-0.0562196878537391,0.18761246919342,0.0222405192132718,0.882642168437995,0.977780235126289,0.0673655211495325,0.18761246919342,0.0392526197111871,0.844546741463399,0.931548185142903,0.149646209857302,0.18761246919342,0.160051562508984,0.692497374553375,0.873258466540647,0.170424393950202,0.18761246919342,0.220261083078232,0.642896982367562,0.761468288246696
PFLU_1932,0.118991105360155,0.377937014554889,0.101247901852364,0.752972610464359,0.886851140604922,-0.426238574212202,0.377937014554889,1.05616511866558,0.313905043829008,0.767726813356182,-0.103281481564734,0.377937014554889,0.0773402221830549,0.783215411213035,0.907241477326849,-0.496888793407077,0.377937014554889,1.36822699884443,0.253117031305725,0.554104607348226,0.232589117335235,0.377937014554889,0.365427119626529,0.550939540766584,0.688426878400895
PFLU_1933,0.346802613301749,-0.234316362250535,0.636796113820379,0.432367315496357,0.675029459426842,0.351656675587049,-0.234316362250535,0.58086125533557,0.453085766320813,0.845399447457083,0.675450425853846,-0.234316362250535,2.76000588158709,0.109103713590989,0.329155619537568,-0.454527474262511,-0.234316362250535,1.18272817773298,0.28714626907375,0.58858488638194,0.0762142785201294,-0.234316362250535,0.03957725575634,0.843913958676713,0.907351832025506
PFLU_1936,0.0252879437649283,3.32115643664933,0.00895151936683012,0.925374764146285,0.969495105151659,0.0336218068155849,3.32115643664933,0.0154196469819608,0.902166257908826,0.983134177058674,0.18301486941221,3.32115643664933,0.483651225077616,0.493169407316136,0.742342287737995,-0.05866813475203,3.32115643664933,0.0479806507390889,0.828388550507787,0.933465311493166,0.0543518595622159,3.32115643664933,0.0421234630231703,0.839041884799903,0.904311083539186
PFLU_1937,0.104141298193744,4.82316105133781,0.233306993132958,0.633273726065217,0.819032212170947,0.127126869950828,4.82316105133781,0.343505405888242,0.563052596978877,0.893523304349586,0.234038683144803,4.82316105133781,1.19107970986821,0.285489437826082,0.569361036645621,-0.0945284949126859,4.82316105133781,0.191981771659033,0.665024389723582,0.859032382338709,0.0203542482012001,4.82316105133781,0.0089845809112543,0.925237508493613,0.95860726381402
PFLU_1938,0.0659173046539786,4.83418646024341,0.121348638015501,0.73048454299769,0.875332301577225,0.00155604245157461,4.83418646024341,6.67370765733176e-05,0.993546590991794,0.999048591124559,-0.062575051087096,4.83418646024341,0.110087074858719,0.74280278559444,0.887577252103802,-0.0546261972989037,4.83418646024341,0.0833835807645894,0.775137524344102,0.911862740883424,0.154760704520379,4.83418646024341,0.675717285670198,0.418814667977715,0.572383286080475
PFLU_1939,0.193982541686278,2.93946493841321,0.892714373364973,0.353760127481674,0.605515867006953,-0.00545065087472307,2.93946493841321,0.000673843389747871,0.979495962184586,0.995691873435618,0.330014974851206,2.93946493841321,2.67019473468769,0.114739830088688,0.340747785876089,0.364675695605422,2.93946493841321,3.053079165886,0.0928244372561686,0.323457462131111,0.438020927094495,2.93946493841321,4.50832116546711,0.0437771648374756,0.114122941003937
PFLU_1940,0.431290134734547,1.82973187820668,2.48683644764779,0.127337960778205,0.345947591714427,0.313760835458118,1.82973187820668,1.24883652229524,0.27436961115767,0.75289691174356,0.320234313035397,1.82973187820668,1.42454849574318,0.243828200988061,0.525010704065336,-0.105215745396622,1.82973187820668,0.133485715219325,0.717909293962599,0.884470257771077,0.345391223666389,1.82973187820668,1.56952098531007,0.221836147119263,0.37170211109373
PFLU_1941,0.232208720744878,5.40546002847466,1.75316919605359,0.197424362326665,0.450982183763278,-0.102085258831282,5.40546002847466,0.334603184956224,0.568121430942742,0.896043800861485,0.0458405496178366,5.40546002847466,0.0687487676907481,0.795309728903359,0.912800427501828,-0.124276172380546,5.40546002847466,0.49898137027681,0.486461379612055,0.753285498502097,0.164303742891712,5.40546002847466,0.879365871307137,0.357321941162598,0.512236833375496
PFLU_1942,-0.0736888485957264,1.82292057940819,0.0265430914870288,0.871887119322469,0.946470909091644,0.115727409806026,1.82292057940819,0.0638723320026763,0.802537677032781,0.961926823312619,-0.196377522225788,1.82292057940819,0.196174488338569,0.661624699105173,0.845147636811887,-0.305368750100014,1.82292057940819,0.439284944723071,0.513515536956941,0.77184609421629,0.324395159241249,1.82292057940819,0.538433392322497,0.469889587355763,0.618876933691938
PFLU_1943,0.484662056952966,0.713375174649271,1.06357203709216,0.312248561460038,0.570191824925158,0.505049865432626,0.713375174649271,1.08344405967275,0.307862558166117,0.767164214428011,0.229107291134905,0.713375174649271,0.247833524630423,0.622943340206507,0.819781536358867,0.0949534600448354,0.713375174649271,0.0424405014327545,0.838446118352115,0.938887467384599,0.1360639505949,0.713375174649271,0.0909851693607255,0.765416263111521,0.851603320132958
PFLU_1947,-0.186191233186087,4.25989093021857,1.19707546170401,0.284307757253916,0.546260483676447,-0.121516024853913,4.25989093021857,0.503316332085094,0.484592692772359,0.859725061871009,0.1074148853666,4.25989093021857,0.40666324354924,0.529449560364353,0.767652699342634,0.289736023082094,4.25989093021857,2.88851633274838,0.10158913618514,0.340185929198407,0.213870164798966,4.25989093021857,1.57819639452734,0.220601032278606,0.370224986916132
PFLU_1949,0.376186661331854,1.90073387865837,3.38919482498708,0.0774893766463773,0.265311011087509,0.372127957257762,1.90073387865837,3.18115843573092,0.0866031034115942,0.568568200658727,0.594444934816504,1.90073387865837,8.95980497766111,0.00612475240088521,0.0451988306877356,0.0558953564974376,1.90073387865837,0.0746640390669816,0.786901496359984,0.918064051113414,0.143622184719615,1.90073387865837,0.507550610016299,0.482779126488445,0.630116639160118
PFLU_1950,0.279350022907421,0.402934485541796,0.267353836919705,0.609644202616051,0.80066786556778,0.0439309343871236,0.402934485541796,0.00589371870199695,0.939415445000169,0.991771953506909,-0.0289945612272236,0.402934485541796,0.00286474761527043,0.95773914974525,0.98510021621524,-0.0375271059633242,0.402934485541796,0.00443248621063579,0.9474466009115,0.979377397361387,0.0770547494327575,0.402934485541796,0.0190938266210093,0.891201687751391,0.934523992017083
PFLU_1951,0.128197982155725,2.56125563331768,0.487219170694016,0.491594095222771,0.718183484685413,0.0488423630522759,2.56125563331768,0.0674695691776927,0.797178525513204,0.960503763617296,0.324086522000541,2.56125563331768,3.25555054861649,0.083209939055204,0.281946680722725,0.0126539950313733,2.56125563331768,0.004794291792247,0.945347235699703,0.9790350662633,-0.00111773887242572,2.56125563331768,3.78654206045825e-05,0.995138960304732,0.99666213218275
PFLU_1952,-0.0812079029659271,2.12870038382147,0.113275857757391,0.739245945118495,0.879301024197701,-0.200407088611607,2.12870038382147,0.6543384616541,0.426175982188973,0.828300448551439,-0.0457973580756105,2.12870038382147,0.0376176274032984,0.847775868305531,0.932878522205975,0.220295760109682,2.12870038382147,0.839360655403291,0.368308540162253,0.665123886235973,-0.0296798682183048,2.12870038382147,0.0151377317295352,0.903059999186408,0.942260867329688
PFLU_1953,0.381082351873879,2.24893439086419,1.99035008904427,0.170592679039491,0.415673483351334,0.232911680307386,2.24893439086419,0.711250134713391,0.407003759874145,0.819872668507443,0.163500813507511,2.24893439086419,0.376302453056888,0.545114491464932,0.775359305368472,-0.176417688773658,2.24893439086419,0.419811388741147,0.522921080775137,0.776666392102088,-0.0575572135769251,2.24893439086419,0.0463331000627871,0.831312875300957,0.899596016656989
PFLU_1954,0.161761712642938,2.64435753067382,0.946025127559637,0.340024377151389,0.596059226570137,0.00462523642352469,2.64435753067382,0.000735595088294336,0.978577277074109,0.995691873435618,0.120672168951351,2.64435753067382,0.542624636137077,0.468184461704347,0.72728522684698,-0.0786461764941779,2.64435753067382,0.220743661807183,0.642534848919677,0.849738990632827,0.188282616887609,2.64435753067382,1.30946053090149,0.263300237559367,0.416821263168579
PFLU_1955,-0.0486660198502195,0.456900628823115,0.0178376236288284,0.894818722963086,0.955195856014164,0.362963530134439,0.456900628823115,0.976367712802037,0.332538118296548,0.776659856739686,0.0699731054785962,0.456900628823115,0.0409150953581234,0.841334330243183,0.931489257069892,-0.298020768322783,0.456900628823115,0.620848578187677,0.438118827567926,0.718085659768305,0.213205588441042,0.456900628823115,0.365404234657711,0.550951923569947,0.688426878400895
PFLU_1956,-0.109883138378095,4.27403845098535,0.72701478028675,0.40192485054964,0.64794290853732,-0.0410027729256152,4.27403845098535,0.0999967191369123,0.754451312209394,0.950503684072474,0.0732466421212431,4.27403845098535,0.329024887510837,0.571344019597357,0.79246402882605,-0.1031472502842,4.27403845098535,0.638855022357497,0.431633406648402,0.713296623648609,0.158451774805092,4.27403845098535,1.52845909609601,0.227801375148192,0.378608475317746
PFLU_1958,0.169762051812939,7.28649168444214,1.51426728065392,0.229909947960061,0.486600577094141,0.000732541481231123,7.28649168444214,2.81168348102956e-05,0.995811179759952,0.999282311913069,0.0978002509489933,7.28649168444214,0.503536918494376,0.484497929600091,0.736274750230017,-0.198220184584681,7.28649168444214,2.06551809023544,0.163027682904416,0.440803500745687,-0.186338363370322,7.28649168444214,1.82804114503055,0.188430851157987,0.33045541467224
PFLU_1959,0.0476822300023255,5.56019683780345,0.0789639182775447,0.781012477779147,0.901893956683724,0.142911835325746,5.56019683780345,0.704382786845562,0.409246583674768,0.82051207303565,0.260919196623239,5.56019683780345,2.3815340882644,0.135306309119761,0.376758155453388,-0.136510321609173,5.56019683780345,0.651623661576898,0.427125072175607,0.709668069037342,-0.159621408999525,5.56019683780345,0.893810064627107,0.353470003649514,0.509193946059684
PFLU_1961,-0.010068217089902,1.78889057773259,0.00137713825760215,0.970691354239463,0.990518066530034,0.161325057813096,1.78889057773259,0.341344798125111,0.564274608401445,0.893523304349586,0.0930391025445641,1.78889057773259,0.123779232673256,0.727911132303112,0.879326012414493,-0.0448566662552444,1.78889057773259,0.0285951235276047,0.867074204406259,0.949990695767156,-0.483147682791294,1.78889057773259,3.22690402563912,0.0844981848858733,0.184231695961832
PFLU_1967,-0.280197561872462,0.774038738963687,0.544803061523831,0.467302244268194,0.700111029369955,-0.264028445647124,0.774038738963687,0.441481573255524,0.512473595453511,0.872799070333527,0.0417825908638747,0.774038738963687,0.0134809078744627,0.908492517862828,0.961461020167583,0.374387440977813,0.774038738963687,1.08030900127918,0.308548938585664,0.610771327506211,-0.255283707471845,0.774038738963687,0.471736565626279,0.498493514327092,0.64293217386602
PFLU_1970,0.120815637530047,0.929718759613567,0.10812925272583,0.745015095038531,0.881479957469786,0.215772123683108,0.929718759613567,0.329654980127994,0.570978189547868,0.896461088586191,0.395900062726457,0.929718759613567,1.27938577529067,0.268717329984874,0.554282436525717,0.125157145229036,0.929718759613567,0.109464581604936,0.74350380202039,0.89630270897542,-0.0187586126895292,0.929718759613567,0.00243575474154371,0.961028771027306,0.97830569275364
PFLU_1972,-0.167718563624038,2.88427465668459,0.772116409783689,0.387907215998562,0.634551554170981,-0.0290801984105004,2.88427465668459,0.0226591921523374,0.881551264673178,0.977675216131892,-0.891397692159684,2.88427465668459,21.2911056296654,0.000100655064637797,0.00201618257024484,-0.379021269439214,2.88427465668459,4.12970342671686,0.0528594081467415,0.234051920733955,-1.32295223028424,2.88427465668459,46.983729143784,3.42952265980996e-07,7.09124990470472e-06
PFLU_1973,0.121043431318704,1.67031094517561,0.285497938262956,0.597826846581042,0.793143398545498,-0.0895729587091195,1.67031094517561,0.144222768978863,0.707316566472097,0.938554006421059,0.18156950319123,1.67031094517561,0.673020889476643,0.419732260022333,0.690281746907502,0.190011584154252,1.67031094517561,0.699862496301536,0.410733120445703,0.697464632729165,0.176227480898242,1.67031094517561,0.621774634267408,0.437781558854905,0.58927899430778
