AR01,AR02,AR03,AR04,AR05,AR06,AR07,AR08,AR09,AR10,BR01,BR02,BR03,BR04,BR05,BR06,BR07,BR08,BR09,BR10,CR01,CR02,CR03,CR04,CR05,CR06,CR07,CR08,CR09,CR10
PFLU_0778,65.141999517653,128.340509885826,136.464736977951,129.258741429242,196.332490319849,130.617343141688,129.475788384915,91.2898464158533,58.7975962357573,144.762245591078,146.61603010674,128.673251909827,141.599273521135,136.498604646539,166.826327565013,88.7667239732203,66.6725787842678,109.373589183634,150.006666020219,143.356517262741,142.418121650742,137.289409932454,137.616230522921,160.838518406779,105.064448794027,146.21269874805,165.520790954894,139.310448095878,137.970593218147,147.773292363473
PFLU_0779,94.523822934652,92.3942328890507,109.991001453705,96.8420096971193,92.6101719839158,100.043673931541,102.28356839866,131.695878627816,155.44987758267,126.252651299028,107.778955043453,119.609346605174,125.969752708469,118.207452031441,124.972642618213,137.138156167323,128.486903196898,141.468074257707,143.889822649599,155.114155025215,120.632518184044,117.257358850536,148.136834751969,138.372781664123,122.904172877507,119.590756443995,120.280026205712,141.254954145877,153.801361172111,134.108583676354
PFLU_0780,98.1391618901464,90.069431917723,108.727578600527,88.1798301927809,99.4127495573025,91.3911843516865,90.7365202632468,110.200204197225,113.483506163177,100.024222282319,88.6325884139712,86.5578411419139,91.3316886234504,95.0434266569782,108.593228913991,101.407836472942,99.6050017420907,114.437829539723,126.880427207846,122.136582925133,97.9431537295737,102.637479480074,120.661573262813,99.8331035829835,115.691457396759,105.107688971192,103.100077737045,109.540235933395,113.971068673695,112.638498662901
PFLU_0781,28.7608073342091,42.2910665480715,44.5829305998131,36.8187115436829,36.2044665224197,42.2369377289674,41.1270560302785,44.3132531392298,32.83228106466,37.8989546168545,41.3071020160266,39.4982827586244,39.9221841969607,38.8321415833543,35.0982175033743,36.406158369757,27.2882652245724,46.681583971731,51.1162314833907,49.0782950780449,39.6438122250939,42.7820461100669,47.3081100527263,46.405621579775,39.4362634452316,40.7579736514554,46.2420951343151,44.7785275296448,45.3634630242775,51.0315088740447
PFLU_0782,1485.98625839119,1293.18260129853,1445.48713209766,1307.32291081536,1395.47206746056,1659.30826792372,1363.32441627938,1350.80671749628,1253.22126809705,1308.99850833376,1805.3668620399,1850.94034657327,1721.67032118145,1530.01393095582,1540.60074858764,1823.36826858944,1794.21460915052,1301.64296730062,1615.63298789411,1352.76268332361,1455.56290731529,1527.16156130067,1695.99913833645,1092.22051775972,1637.9134588809,1688.99585205286,1686.10176785902,1401.58386837543,1425.10444316632,1789.73271265553
PFLU_0783,85.0204004336896,74.7492159489673,65.7207278333745,71.7162125657303,68.7692710512175,67.7518941729593,64.7313937512293,94.6402820824692,100.853565003147,90.4714453010979,70.5054398067044,72.9486760324988,66.6059522024257,76.3511057572187,71.5595103544084,78.3293473518084,78.0351954039409,90.5950619129332,86.6548427403589,79.4903329018241,71.2715009992433,72.7502330318369,74.2164737587271,69.6291909753252,75.6088088131903,70.144860032302,68.5831460236447,76.5248223138936,83.5511567402314,77.9576029327593
PFLU_0784,400.667798724844,351.80880984677,267.791639030976,321.369545878454,252.96762389568,299.247663491071,263.076555035467,298.787457442498,348.543827050893,330.220365015767,286.874431558563,297.394828977436,283.377826676579,280.512055329179,264.771270578558,337.020767301024,297.453853131126,305.595077950494,233.329853585251,216.41767853813,306.239667447779,294.901942490433,250.102476812954,210.194832383942,284.375664326391,240.780837546881,235.102371034732,227.182584009909,249.808091682699,186.900457213407
PFLU_0785,184.616991840542,201.947394743211,121.372718447251,184.719974269632,146.060219406705,141.278246811791,161.52305650379,184.245221871307,156.322030292961,186.263092753266,155.659299652257,158.482157392462,156.305325809693,176.394529329817,142.857099150972,141.343089178725,137.316283198317,186.241889892341,161.33247052295,161.158770383367,162.442610031047,165.757102877912,111.645047168595,179.220063367553,143.647610206488,134.131803948018,124.537220656088,143.94593978443,133.385552227717,119.739090385335
PFLU_0786,46.4341150294332,40.7430756067603,40.9273124210715,48.1643360319115,39.9753517030601,40.9776998339423,38.5000784743803,42.2735590527052,49.3253976659694,45.4448906571843,40.8303346391676,41.0868006521778,31.4260233862195,32.4828081600661,38.1111705746204,38.4801231409052,38.641567745361,37.6847059813772,36.0086719244448,43.2626919576292,42.6161642791224,37.5029155218929,37.3503305429216,35.3004455107725,36.6227954255283,41.0288983090884,37.0316527073209,36.2920043706564,34.014026912707,34.1553642364953
PFLU_0787,1957.06641758428,2014.46079880695,1617.65639601896,1551.71079750136,1406.96978179099,1583.25663897722,1584.08466822015,1413.55666804628,1255.78857311275,1086.94364062453,1639.01269993788,1504.6925675624,1635.37476301372,1333.39223740295,1518.9689577052,1677.99126042131,1756.79893330098,1312.29578666048,1022.84916839439,1329.59138124384,1834.93437306874,1567.79322446606,1720.69994738463,1224.96150502313,1671.27836267292,1946.86818693349,1680.02717207709,1403.61487141869,1082.31896204756,1297.37767271195
PFLU_0788,96.441712155507,71.6028785305502,87.540279036115,79.1902714748781,83.0947233622196,87.6709144544772,77.0049059408013,102.43636785379,132.698738401674,112.279545910004,58.1167122093721,83.6538257231165,85.8058458350892,97.1325325915962,72.5139650699564,96.7505448315515,87.4751815463812,101.166656607393,108.708301395699,97.82340750094,68.4923291568799,89.2411643100673,75.1449099435956,104.947714044673,100.328310973839,75.7309823285582,80.418812212579,93.8833140782492,111.068737315975,84.9932742325093
PFLU_0789,39.7304742341157,36.4417342367502,46.474597924889,43.8065953375042,44.2035139024222,45.1523307521551,42.0444475869494,43.8576219979777,49.9005915421888,49.4022396133828,35.0022174879288,44.8058645043146,41.4017314318006,38.5466719723111,37.5685920430348,41.8747371786713,43.9192384055098,44.8544085778773,49.1362196677674,51.2760544649814,40.911890226876,40.1147403449661,38.4249652950028,48.7622826722164,47.8774703365186,36.7051629393493,42.3433002543119,52.886373814176,53.8794736813776,51.9515480965335
PFLU_0790,18.5104157929512,21.1373018813253,18.9167628478016,20.7138251295564,16.5785524212293,21.9327252023135,19.6249220396874,19.3943826795843,21.7854142308593,20.426834959365,18.6816391926553,21.1226975790498,17.8291461603958,16.6637749684821,18.2219257931013,21.5967422911828,18.6611446962503,18.5339423297858,18.9017029243386,20.617075503501,20.4009749414211,18.6541318556128,18.1110843623692,18.9042259049378,18.5932459772847,21.1668622147181,19.1457563437693,20.7338032878824,21.0837783496381,24.3336520111626
PFLU_0791,13.5315603950879,15.1584288333599,16.2167916604326,13.4888565518836,15.6255116107994,16.1609711511321,11.7205494580774,11.9153413996596,14.5623980808681,13.5331230650557,13.2503712831176,12.2197812284494,11.2440297852062,12.4734360603041,13.2715134934634,12.3340719723659,13.2562460297755,11.0575325252004,11.8086949373974,12.9821357634415,12.9173521935061,11.965207977344,11.6399951175177,10.0118734996155,14.0473827897077,13.3369691425586,10.9013241635121,10.1699971325137,11.7931424610961,9.73747931915185
PFLU_0793,295.631182716645,313.701859457178,343.561678244968,292.454777948631,319.053528916774,297.969399601621,280.011853788962,296.108909676646,354.080485282371,311.554663428616,291.589753602843,268.700374624628,311.803409245244,269.176980957239,308.185250644238,309.432642976399,311.063644617268,279.729887812996,315.516456243757,319.609023823671,259.525388139525,257.908106180135,323.721310072065,237.86327902334,308.99643976051,308.06401852378,286.305010767511,267.667320989051,269.660647888816,268.353753698055
PFLU_0794,66.9648490536688,69.2386036120468,90.7061420895267,69.1935605351099,68.6845333792358,74.9708874800653,72.3200812229121,73.2372504359375,74.4727584013928,67.3346981996607,70.4871544875407,62.1484757409791,77.9493126415736,70.1791907640164,70.4237091175198,75.2909749637488,73.4143931985704,62.0610339728437,70.711457346003,72.0443910488722,63.6338890603481,66.3779520579541,84.7533003833062,71.1674614411979,74.8576722142355,78.187703943051,77.3463128726502,66.9956062634666,68.5337549619446,70.2250870867713
PFLU_0795,758.119842999119,781.065726674067,782.665403255897,693.397113214104,813.605802105189,720.335001016297,672.628376360253,784.169644584654,796.513257366075,687.728913500982,642.233240689728,586.762479902016,632.384406405151,623.225183821232,675.837512238111,711.268916133246,738.60683761196,616.978091120088,606.839511126087,625.430439329539,648.060693069904,632.4386635366,762.227504463458,512.558328760501,658.815896555486,842.408299305139,699.513273756031,524.035703165791,552.851294435309,631.942964384201
PFLU_0796,50.678642840962,61.0269056592534,95.1818660164956,66.531712262511,60.6000538901823,70.4766267860181,73.1819673479956,61.4376896479973,64.8227916097395,72.8276254994941,68.7954013785853,69.3173926928298,82.1007563817757,66.2285989006162,54.2640766556762,66.8021079598129,52.6978507054744,57.744214977777,82.689186922806,122.114282540525,65.4917217832706,66.0242712983051,99.168776824769,79.8119668379243,49.8512176413221,75.8222666604823,74.691786172977,82.4814117505239,88.2357609285995,85.4582423341261
PFLU_0797,25.083809650849,27.7450335646876,30.1455276715874,28.7735907568589,26.8124268428031,27.8634191712714,27.7111633681741,24.8477244920097,28.7276518054174,28.9914602899939,22.4530232325369,26.2688370062065,30.9412909598223,26.9754789675997,23.5977505195908,28.0742056609501,26.4411364889282,23.0633022643772,26.902944773803,26.453787789813,25.8288789081085,22.7446421498928,31.9114491831393,21.3422011619198,20.8047752317731,32.1757222394781,31.504054585799,22.1193945745842,25.8849247907317,28.3239504390638
PFLU_0798,205.201221122087,171.651397067404,160.418653575145,186.225406435199,179.666092220967,174.580412444315,172.250109316426,182.380778785428,244.054468250128,193.02502815471,153.946162193622,146.637374741393,158.227964458283,167.958682047907,155.598612668895,180.08723621246,183.974435986782,200.47308626598,215.204385127443,220.162584502599,154.593501802674,164.950829702305,148.838738485991,173.285013225148,196.212739247924,139.108056399453,134.70151045607,182.67343233376,179.036987532739,144.699360844894
PFLU_0799,86.7291251033975,98.2405180966705,128.469107227433,102.583489871385,105.978968815257,116.329998998523,107.281091918746,125.662009083722,129.125111597542,143.733317656313,105.904015101329,102.702613717721,113.032124049989,110.284068617331,88.530032949658,116.170009027132,92.1133813049531,113.164906214303,130.191042608039,120.66161912506,100.7638305935,102.67400717224,120.482347831895,129.00415157852,98.826649343373,101.214370362643,109.187328574813,143.126243811235,138.970151393677,115.577933479368
PFLU_0800,9.11962576229967,9.77902828498474,7.38003008888085,7.87437761210566,8.13536634847856,6.12743082689705,8.21540549253717,9.41963178301004,7.42797900047466,7.34991948673624,7.70905061908636,8.53559640707054,7.54049300724767,5.72924119859323,8.48122244876219,6.87741158572301,8.37256645725864,8.08445238436727,7.32267240115783,5.98473807673268,7.72168806239145,7.23921593429851,5.37510792421613,7.65893144960091,7.81456495152925,8.12519767884088,6.12210023661265,7.24365892257747,6.95222512104182,8.25943254162796
PFLU_0801,9.38581125125704,10.0644605486997,7.08907724560786,8.3724412062123,9.393899058366,8.81870128407012,7.42054913668487,9.39895461455664,12.6597695244454,9.16238463264614,11.2121505661026,6.98815771883355,9.50853162070062,7.46358229452069,10.2162811563668,8.84158673567253,9.04361097506663,11.3051156939497,8.37934278973839,10.0000024959639,7.99673945097751,9.33922135384074,6.62324104121009,8.49000976927277,11.7517427189637,9.119295140211,8.26034007100159,9.48541023323974,8.45081002948034,8.87599321014367
PFLU_0802,102.754184246801,115.211519686569,81.4960398357807,98.8754511658746,103.847115948267,94.5613514847649,98.0468828948049,88.9924185463377,68.2666259079454,88.102145409137,104.543519570037,93.8579850339591,75.0641345075224,86.2356875453359,83.5603184712765,81.9032099456787,79.3598593582184,91.296027106157,74.3404203584872,64.9512174127863,94.3244749912598,98.1135966690799,81.3488151836603,84.6685892217026,116.31082755111,100.333372322569,110.737683677577,78.7294281245403,62.8176306426282,79.2050175698869
PFLU_0803,229.393427171643,242.277972827116,158.778248187771,214.739844204396,183.426253902713,195.518492292699,208.304093806795,176.146071052799,141.047118934604,166.549007894656,254.131166926572,234.05706802765,198.741575786762,218.915663574872,182.769527512872,177.719444225064,186.062269250225,199.585589834766,147.728476525028,136.634906928202,264.367251298882,264.791494129945,173.218892720293,238.380359013039,258.21146552173,206.678386605433,220.40362994457,168.137467538,139.352892804136,157.986754104386
PFLU_0804,8.51054319858023,10.6384997349448,14.6263359225356,12.4572603426745,14.4246786485249,14.3121867390692,13.5536382339152,8.73208230170225,9.22375722691051,13.0377934386188,11.2790196140642,14.589082404025,18.072529145466,10.3798290861785,10.2317380838588,11.4980830651383,8.28646018235158,10.4234198606778,14.9648238481592,11.9208377661166,11.4850488202392,10.4781573657631,12.7803520314169,10.7489269803129,8.70803937565221,13.8827632627682,19.4185888832465,15.0620522561398,17.2990746246593,18.1421565650854
PFLU_0805,8.24414021306318,15.4183310208238,15.6848720491177,14.3268789054839,19.3015216591566,17.7281143934521,15.3753644753932,16.1148200297676,9.04190705014132,18.8934990657157,13.7492881401911,17.69059895541,19.1925735970494,14.2452610664626,13.2801594305927,11.8975821510063,11.024192490155,14.9729227439824,16.722025620283,12.4859785055242,14.0287146254934,12.0528229204484,15.2630903610399,17.5486704371796,11.2181955468194,15.9869858125784,33.278799626581,20.2949819694911,21.3392732597661,27.0413435188161
PFLU_0806,10.2238301129764,11.3504749521447,15.0642891469167,12.91118564958,15.4999334463039,16.8251537656601,12.2183179750587,15.2982984683741,12.2377772069638,16.4974397458601,11.9272111889408,16.7487910543782,17.0569711967831,11.1498637936437,12.2357785942532,14.0342646597977,13.7097294036914,14.5059617036825,18.4427691793752,10.6250026519616,13.5269521232444,12.4879955258925,12.7235946317983,14.7690794944641,13.2388459642646,16.2903772277406,20.7957684243637,21.2379377475011,20.9713522573683,21.5902537544035
PFLU_0807,5.63279106026663,3.48448768153858,5.14194534233605,4.68311461530363,4.00733255550788,5.68167811584776,4.27132105143943,3.95014430836963,4.57869874434706,5.47047198599799,5.53840884590181,3.76155825104021,5.42996936807776,4.00095326853944,3.37106770760035,4.76345877927685,5.35324269159089,4.01675832565022,4.66243587133303,4.79139765073582,4.36286813292631,4.62443649016974,5.14003111318157,4.42876239180206,4.88399875741529,5.58157636402798,4.27367857178791,4.11790182999457,3.83600664147925,3.53723591017346
PFLU_0808,9.19981485591486,12.6487080197554,12.8136213837943,13.6354923522552,11.0968996556718,11.4693279326794,13.5586542830016,12.9738539135486,13.5214624672679,13.5501518176761,11.0365955400301,13.2872786120907,12.5789825741035,13.2321734185112,9.76480764782713,11.2977497288647,9.05206636512267,14.0413723399612,14.8029787397825,13.8933460383272,12.328871969975,11.2192156282007,10.1828501468686,14.5390577036547,10.6198521890544,11.2355781216804,14.0288435885181,15.1357793083848,15.5307273105854,17.1522571493317
PFLU_0810,96.87443975743,86.5980996378687,60.7308506893318,84.5602347156464,72.2520045787759,76.9437301658177,79.67391606435,98.2439116694511,94.7350064986989,78.3271390339367,89.2575575781341,87.9035875465879,70.2175732799192,85.8620255034681,85.8966602364031,85.8597071362291,89.5923445708975,79.7948721794873,68.0455568547069,73.2779080748427,104.406738494315,88.5826803752372,69.6138429668839,51.9121590285666,80.9380219297799,85.8059484261386,77.83775247508,73.0857415206306,67.3991556094828,84.7930131656478
PFLU_0811,159.617538985387,136.338278230215,150.605044775477,141.131056887193,162.299513121312,155.068344832253,149.947587736228,158.388053615681,170.925377934129,152.148332558157,164.491366196255,154.196002305383,143.128423343178,170.077061835254,175.654637973691,171.103729168282,184.241505143173,183.831347503039,162.618237509777,167.539775494288,172.127166805448,180.375140200482,175.112491603529,163.297296472296,199.715684896019,165.421193442869,156.706673940567,169.839832493624,169.204887964926,158.172103299765
PFLU_0812,24.9856409138293,28.1712188760956,32.5469191343734,24.6504121851298,33.9505354742108,35.1635793565182,31.0928565934489,26.5965237045251,24.1275382971791,29.8626956084519,37.3411326205274,36.3568390262675,36.3383043721021,33.9893405238655,33.006872937111,36.4985412471101,32.6481235366009,33.8080758673239,34.3599450212053,25.2122975997477,29.8945467040429,41.9945322220795,33.4476381842512,47.7686770518879,39.0213786732351,31.7568821955224,34.8430770370623,41.7821438179198,38.8211822390532,29.238821772695
PFLU_0813,16.3593583001923,16.4314373239526,28.3992801256306,18.1525521507168,27.3869024535441,32.8817051258279,27.6950105789433,18.7584640750604,15.1323605956826,23.9732221356706,25.5915604781344,29.895489243913,29.2165818292267,27.1062144621208,29.2996055694223,26.4211126560897,24.1077636699195,27.6079997329809,24.3033348866072,22.0476609566339,22.8216253663218,31.0243572420997,24.619417387128,62.7687906900085,30.1686628833017,23.383880657697,24.3356292708214,37.1957371138313,31.9767878875035,22.0304220266646
PFLU_0814,22.3909640991158,16.4206064388517,24.4201039394183,19.6230384639561,25.0934791289528,27.9521057213996,28.7325173815956,21.4955957599228,24.5024599643711,28.5045440926124,26.0781169429709,27.8476147905604,24.8953801228905,29.2636200539379,23.4861253554123,29.7667695331266,30.8397077960255,30.1966432213343,29.2110902759919,24.05994261974,21.977616142116,26.2727057955146,25.0358199418919,47.0215012542874,35.22796419168,22.5962668843349,20.9319332200707,35.3633918427159,32.2712882609347,22.2173532202753
PFLU_0815,28.8811454402099,27.7004274014003,34.9930497092296,29.1602853180384,37.3458802453329,40.9620032667362,34.6006791226925,48.6983492853032,39.8932820969761,45.2734914585244,32.5158110837043,30.4500359760525,38.0278446957815,41.2801071146176,37.1024872627301,42.8250594828052,40.1797821537123,44.5781849421001,44.3357908391663,40.220837561056,29.7643135452701,30.2977088893763,33.2324024172997,43.1782714416362,37.5874868234677,33.0355051564631,30.6947761193748,51.0783387873621,42.2603775541624,36.3139837554889
PFLU_0816,29.7049752517462,27.3790602704442,28.6622364230901,23.606244865849,24.9047050730245,23.2554567852946,28.8985609698051,42.8952290387744,47.0492128969838,34.2667179952686,32.1324408549383,32.7918034985663,35.5110292764324,36.8286827551273,33.7176876149082,36.2230218479653,39.7622239635133,45.2630272174176,43.3411921583609,48.9380909184713,36.7620671026945,38.6367443050235,44.8763312945733,48.1911231608287,37.2108293758131,34.4875161666161,38.9739510148244,50.9840800036636,49.2204086782825,46.3890591084198
PFLU_0817,181.450296677612,161.863255084711,98.0182257138794,164.450221946411,258.836286981368,116.15157875466,128.514674367212,50.9162881273258,51.2686357421542,42.369437733974,115.322186770862,116.568102775453,86.6916060086727,123.173527670787,205.507767969025,91.5342125043048,111.74045433879,47.0310087802663,30.6581358263479,26.8851693120654,119.352032885931,110.420775901748,66.4648048345995,88.2175862661884,260.348341744557,102.93682416804,89.716765875994,31.0837223845365,28.6991244325934,33.4678188279643
PFLU_0818,285.211339397573,280.211355776714,128.362934411542,286.139194592313,377.726071720492,186.672180141419,230.772681125782,101.388723182558,93.7174605073524,90.8388667441701,240.574995947677,188.110571637949,134.453973443591,268.59794330647,379.130945471449,157.359192497981,198.863232824072,89.4193789527468,53.3977726797054,51.4583461771474,220.74116497471,221.23887099345,104.606539427182,218.153454149517,471.520541192986,165.162870391685,150.008500280623,53.5248148875671,67.795511512818,55.744835735328
PFLU_0819,50.4201807587369,51.7249765319044,44.6974447143705,52.9003367701159,74.1686344378465,88.5988673922234,56.2416971285522,57.634947659094,61.2140666463562,75.0619051212996,69.8859644380986,84.4153885685478,55.8083049866917,55.8392145694775,62.2876366626548,45.2171878961815,56.4750581608853,63.6024161014587,111.528829406822,44.0745137443208,65.1339364541039,80.283295718404,46.3612527549984,88.916365817248,74.2790383410185,55.9091600818368,82.8932372037353,133.782761261408,117.548625979265,131.500638144876
PFLU_0820,65.3573764189147,67.034777446176,61.6492619822046,68.7102252524686,96.9487867938293,113.428874785622,85.4167234990537,91.8108411005348,82.8263352547046,96.8069506119901,91.4268099882979,107.947706207974,89.2890938193508,73.178387030865,82.5710015989599,66.8552394635835,84.6766979262184,92.4426930251767,161.264579856344,64.0105938921856,80.6004844530414,105.757324572802,61.474800137265,122.393807631604,88.8969500820064,68.8549132753764,101.948416344222,192.988872865765,173.24559898044,146.882796517187
PFLU_0821,57.7095938013215,68.041454310828,68.9786742400889,68.4089216588635,88.2381832139261,106.065587322183,84.1831781257988,107.565160400064,85.587213096528,106.514992269407,86.3475427667258,99.5330909646252,88.5587630271514,77.328923299686,89.7119615390822,73.7174976241372,95.3157107217772,105.662192433648,153.715784307513,64.5161744181779,75.2746300420446,98.4994689648646,60.2201540535709,158.288856567708,92.8186644421592,65.7840918055613,93.932124184298,197.621569784682,174.098896239949,119.953693789444
PFLU_0822,87.2212020639812,77.3466900526349,79.9301723521314,83.6192825489292,110.548816455802,109.996874496783,89.1430195737453,104.119576717263,95.6803926250934,98.9447728000174,80.6377895873674,94.567327726398,86.429181455005,79.9484329087743,103.135018569025,84.8019400950718,110.389265198275,97.2718490203133,137.623648186009,59.7012183301529,75.6215615398077,92.3472621387317,65.8238237790729,123.688777340869,104.227027164831,74.3669047606168,86.3983666700653,151.621809696907,141.36200372131,100.266903810633
PFLU_0823,104.143261078843,91.0874592098579,70.575839581927,90.8909637903673,123.495404694129,171.970335309768,108.468581997967,123.45456162379,111.858841619246,130.947525617191,109.397996713163,159.160294174176,127.911517796999,89.718386332766,142.210865489732,100.043769076075,159.776718031211,104.184464671748,186.307133098576,47.5847002238497,121.427841558746,127.259168396394,50.7838494725903,155.602724780437,121.445290609706,91.19295140211,133.321252519516,195.4233486488,184.89157337156,137.539863144922
PFLU_0824,1137.14224934984,876.982632115104,368.730898750356,781.287958502286,1093.14321596817,1245.40699525537,1002.56154409786,1188.24080096966,1379.12703843019,1331.63995987963,1178.17291897412,1268.57295865929,828.056286122762,877.977210195037,984.620990787148,641.17435434495,1061.1836376348,1109.75707458965,1604.51827427883,273.409999095731,990.879858714686,1318.76023818908,217.36558490972,1573.76610140331,1260.61927349934,526.050258330618,755.200082722013,1982.67464328051,1713.77216033194,1141.76613041259
PFLU_0825,122.461904873511,95.4696124596927,64.1537828920951,85.1567460766437,86.1515165480684,80.8253709571816,70.4461928676967,103.857233672696,98.0933630854983,85.7153926848485,67.5218246870782,74.0242116036164,112.852971801116,67.7306057541879,75.3167073052594,85.1150607732817,110.268394355444,94.729766424929,123.42570775921,41.1329282313213,62.1802544225541,71.6592056436933,39.381949780501,88.3132932090038,71.0823825949471,75.5179910078333,105.553304383261,100.327525967653,88.9259659609774,74.6363638198957
PFLU_0826,587.610306750857,513.665600313692,324.110802565027,426.427087453496,390.821185268963,387.233045508828,384.239021932109,680.793892921101,636.344208868465,518.617285497093,360.806684954304,395.953917963459,582.705772628579,358.544619918385,377.605110255271,469.68109111288,536.783545371261,596.986815565021,637.545804570189,278.128778239237,323.879518947694,379.688176696135,237.553535879832,417.453493706562,340.31799679164,447.392955464392,483.124074476098,570.916385777459,535.744987160581,450.191471256492
PFLU_0827,125.994597922272,133.14112773057,121.971291129838,105.376736604781,105.487270736935,114.411480196538,116.830762479712,111.227703762215,123.326596244151,110.411882230483,108.396548660677,117.082081982447,129.860900954625,113.046988661828,104.597420503988,139.543429391414,131.549623522446,119.41815973613,103.681675244718,101.72313192322,105.987817715297,121.192947605249,131.155970214343,123.765939465383,100.393257399771,129.517899255409,129.734125455097,104.172033412241,109.960147658971,97.003401855771
PFLU_0828,472.096165205785,409.323771884362,390.039668405854,407.046910391774,402.68470107791,390.146599466435,383.1291231748,426.429041620758,490.196678038047,430.266136019742,383.648892138865,418.416262567411,370.049116934883,457.410972049911,418.264573158698,413.859850667691,449.962090992239,432.105626888721,390.431949652199,252.186104027824,348.189363609789,418.536942169521,320.525124995427,473.130765009693,528.261500435705,306.339347252046,314.854985009146,440.1549185542,452.760463584303,296.921426282549
PFLU_0829,44.7693960562589,62.4458738272608,46.3526303749336,75.4068172016046,52.5773232886941,52.4987794031923,58.8410830102055,51.2840822237129,41.6633048461398,56.8581854336549,46.9832535489308,52.426699300521,43.5164802563581,57.1333095266559,51.0029622597252,33.7025698662756,39.3454436953346,53.065746536855,51.5383633032577,54.2524548185952,56.9350482390262,51.0467035327212,38.8369168392196,54.6716632658089,44.4013309621253,49.2788514108789,56.2138223792551,57.887717354875,54.0251759364333,55.9791005301229
PFLU_0830,208.656837522693,272.963957469832,193.609252506097,312.170228899864,242.485391771965,238.159539631405,278.835036018432,263.794189275886,199.751304633749,299.548814179671,240.946827471553,254.415409533493,213.799676936868,291.079709486307,240.914164943161,170.425505668743,169.655425413359,272.99731186389,258.131115224599,251.078494040818,277.326191074542,255.006607457596,174.781111109167,309.198664611824,221.559181355857,213.771883297481,287.245014481393,335.337150010417,298.90227275788,290.579415235737
PFLU_0831,59.2889454379405,61.351006681579,47.7275427925726,62.5314451417718,60.0928176575222,51.3086973977109,62.7455824392379,80.4689629967965,70.4548587938031,67.8729042998285,47.8013673824401,49.8330943082506,37.3793360673053,62.7472782018839,66.6502331909641,41.1501725017028,47.1833879838092,71.8126531959726,48.3588802525736,46.3541178500106,53.2831193380785,50.3732342578152,37.5959613433973,44.7358916940256,61.9881404345395,43.0081818456073,42.5638752772223,48.8127458785329,48.2058957026267,53.9326624799856
PFLU_0832,533.19122272552,445.785135764743,402.717853938846,417.01216119764,383.676434759879,408.235294409726,399.242719127935,492.021987878545,529.602285344856,431.060088160105,444.985556011538,469.894296735992,350.958736690806,413.8298286499,422.128665900582,433.957727050022,487.931938278344,473.062836759914,392.415111088789,380.490011255057,532.706476088063,490.178839114809,370.336429677717,542.936609334592,537.998478315701,379.849873052597,360.244924697055,503.627021023765,451.584601206915,284.069573884137
PFLU_0833,67.7476794983591,62.8991508513922,80.8576774882963,57.9125325439231,59.7745228812841,67.1624775111982,54.7122327315967,70.8111717465483,81.8008663420273,73.6780242693572,59.2876511688526,56.8963358784947,69.7467078831041,53.5505528253554,66.4940744632497,76.3577608206906,65.382466904542,68.7277093676416,76.302874408219,87.294333957657,65.4862241570526,58.7530456170563,83.5557546492107,68.4119596725606,59.1780732556302,75.0821966544039,77.2683389649104,78.4320825748497,76.3241579504646,70.8959962172377
PFLU_0834,61.2545808120913,68.706024610059,85.5461625520081,60.2254224446869,58.1184000739812,66.8862757556863,71.5628972739249,80.1596684249664,88.5147558143908,88.4923551682072,67.3245396327429,70.3628700823991,85.8137228451353,68.0159814723472,56.675234968192,79.6987881460214,67.0237828444462,85.6233841133,104.116205792208,112.751380158063,65.8113459431111,73.2160605945341,94.7711653006623,83.713625088541,57.3752870920669,75.7990969950724,83.26002143915,105.988367062566,99.260805712127,95.7035232978197
PFLU_0835,59.2551427817129,54.9400059212764,54.9521406606209,48.5118680590092,43.1009818531215,51.0976025519524,51.6283742249558,76.7805012931488,82.3335914989818,62.5969830946885,64.0976424171744,62.9104840595242,60.584497004167,61.7624526688175,60.5035574058167,73.2930820598897,73.0484431350661,91.5175143872816,81.621055708113,77.8120437747203,63.147638028541,63.6787712926412,74.9322388751717,65.6236080459296,56.4997873688122,61.8413132357542,57.9117136628835,84.8192436786021,76.6378188735487,73.7782019847966
PFLU_0836,70.2271922056189,66.2772347137398,75.0270843085073,68.5178396303579,68.155441401106,58.0757893773302,58.854172535888,56.2461537395978,65.9795156871921,66.9122611589554,53.2704656675634,54.1138370866275,80.7612187940421,53.4743848703662,65.1871159158452,81.1827257123338,69.8665892997505,61.0724864838306,62.2759565710299,58.1476048748742,44.2401373154982,50.8916335059504,61.0094857630849,45.5581510673689,56.3040973947432,72.0589122615348,62.2947671154577,47.7698973192074,51.0743486686593,46.187102082839
PFLU_0837,125.464911501915,108.437112173926,80.8162822294711,100.52254510741,92.8238953832108,89.8390650601444,87.953525401087,101.560208067177,109.756601666581,97.4576649133797,107.789936319768,99.3345335392688,91.3907083088365,99.1120884800856,102.463087606737,101.615852378567,107.812047864496,101.344610268972,82.7285070239299,72.6843482502187,113.67547490189,94.8508239853823,86.8075947048199,58.7949043954646,99.4099665527292,103.223683777059,92.407368650602,75.9833917364534,77.3982006305063,90.3322038788023
